id,postcode,"woonplaats","alternatieve_schrijfwijzen","gemeente","provincie","netnummer",latitude,longitude,"soort"
4071,8921,"Leeuwarden","","Leeuwarden","Friesland","058",53.2045145,5.8128329,"Adres"
4072,8922,"Leeuwarden","","Leeuwarden","Friesland","058",53.2103656,5.8036612,"Adres"
4073,8923,"Leeuwarden","","Leeuwarden","Friesland","058",53.2152112,5.8151038,"Adres"
4074,8924,"Leeuwarden","","Leeuwarden","Friesland","058",53.2065166,5.8271439,"Adres"
4075,8925,"Leeuwarden","","Leeuwarden","Friesland","058",53.2070956,5.8428933,"Adres"
4076,8926,"Leeuwarden","","Leeuwarden","Friesland","058",53.2192817,5.8698209,"Adres"
4077,8927,"Leeuwarden","","Leeuwarden","Friesland","058",53.2195507,5.8368658,"Adres"
4078,8931,"Leeuwarden","","Leeuwarden","Friesland","058",53.1871358,5.7814036,"Adres"
4079,8932,"Leeuwarden","","Leeuwarden","Friesland","058",53.1919824,5.7928302,"Adres"
4080,8933,"Leeuwarden","","Leeuwarden","Friesland","058",53.1966606,5.8076965,"Adres"
4081,8934,"Leeuwarden","","Leeuwarden","Friesland","058",53.1913133,5.8065627,"Adres"
4082,8935,"Leeuwarden","","Leeuwarden","Friesland","058",53.1879691,5.8197296,"Adres"
4083,8936,"Leeuwarden","","Leeuwarden","Friesland","058",53.193148,5.8243002,"Adres"
4084,8937,"Leeuwarden","","Leeuwarden","Friesland","058",53.1984952,5.8254374,"Adres"
4085,8938,"Leeuwarden","","Leeuwarden","Friesland","058",53.1960635,5.8474836,"Adres"
4086,8939,"Leeuwarden","","Leeuwarden","Friesland","058",53.1796869,5.8509287,"Adres"
4087,8941,"Leeuwarden","","Leeuwarden","Friesland","058",53.1660025,5.7994674,"Adres"
4088,9000,"Grou","GROUW","Boarnsterhim","Friesland","0566",53.12021,5.8519,"Postbus"
4089,9001,"Grou","GROUW","Boarnsterhim","Friesland","0566",53.0949487,5.8388679,"Adres"
4090,9003,"Warten","WARTENA","Boarnsterhim","Friesland","058",53.1500391,5.8981573,"Adres"
4091,9004,"Warstiens","","Boarnsterhim","Friesland","058",53.1613633,5.8627694,"Adres"
4092,9005,"Wergea","WARGA","Boarnsterhim","Friesland","058",53.1519991,5.8468646,"Adres"
4093,9006,"Eagum","AEGUM","Boarnsterhim","Friesland","058",53.1306799,5.8290237,"Adres"
4094,9007,"Idaerd","IDAARD","Boarnsterhim","Friesland","0566",53.1187878,5.8126966,"Adres"
4095,9008,"Reduzum","","Boarnsterhim","Friesland","0566",53.1169587,5.7853763,"Adres"
4096,9009,"Friens","","Boarnsterhim","Friesland","0566",53.0994661,5.800429,"Adres"
4097,9011,"Jirnsum","IRNSUM","Boarnsterhim","Friesland","0566",53.0806327,5.7936461,"Adres"
4098,9012,"Raerd","RAUWERD","Boarnsterhim","Friesland","0566",53.0983382,5.760811,"Adres"
4099,9013,"Poppenwier","POPPINGAWIER","Boarnsterhim","Friesland","0566",53.0845118,5.7484015,"Adres"
4100,9014,"Tersoal","","Boarnsterhim","Friesland","0515",53.0746615,5.7365693,"Adres"
4101,9021,"Easterwierrum","OOSTERWIERUM;Easterwierum","Littenseradiel","Friesland","058",53.1100959,5.7324943,"Adres"
4102,9022,"Mantgum","","Littenseradiel","Friesland","058",53.1291256,5.7206493,"Adres"
4103,9023,"Jorwert","JORWERD","Littenseradiel","Friesland","058",53.144848,5.7118331,"Adres"
4104,9024,"Weidum","","Littenseradiel","Friesland","058",53.1460597,5.7439155,"Adres"
4105,9025,"Bears","","Littenseradiel","Friesland","058",53.1560181,5.7339966,"Adres"
4106,9026,"Jellum","","Littenseradiel","Friesland","058",53.1686191,5.7402157,"Adres"
4107,9027,"Hilaard","HYLAARD","Littenseradiel","Friesland","058",53.1649603,5.7117022,"Adres"
4108,9031,"Boksum","","Menaldumadeel","Friesland","058",53.176945,5.7280173,"Adres"
4109,9032,"Blessum","","Menaldumadeel","Friesland","058",53.180992,5.7105786,"Adres"
4110,9033,"Deinum","","Menaldumadeel","Friesland","058",53.1918429,5.7249778,"Adres"
4111,9034,"Marsum","Marssum","Menaldumadeel","Friesland","058",53.2107798,5.7266674,"Adres"
4112,9035,"Dronryp","Dronrijp","Menaldumadeel","Friesland","0517",53.1966063,5.6449476,"Adres + Postbus"
4113,9036,"Menaam","Menaldum","Menaldumadeel","Friesland","0518",53.2179186,5.6618266,"Adres"
4114,9037,"Slappeterp","","Menaldumadeel","Friesland","0518",53.2130255,5.6218291,"Adres"
4115,9038,"Ingelum","Engelum","Menaldumadeel","Friesland","058",53.2248968,5.7134824,"Adres"
4116,9040,"Berltsum","Berlikum Fr;Berlikum","Menaldumadeel","Friesland","0518",53.1800259,5.5477143,"Postbus"
4117,9041,"Berltsum","Berlikum Fr;Berlikum","Menaldumadeel","Friesland","0518",53.2445169,5.6533376,"Adres"
4118,9043,"Wier","","Menaldumadeel","Friesland","0518",53.2512191,5.6237296,"Adres"
4119,9044,"Bitgum","Beetgum","Menaldumadeel","Friesland","058",53.2370427,5.6884188,"Adres"
4120,9045,"Bitgummole","Beetgumermolen","Menaldumadeel","Friesland","058",53.2351562,5.7075843,"Adres"
4121,9047,"Minnertsga","","het Bildt","Friesland","0518",53.2509346,5.5980342,"Adres"
4122,9050,"Stiens","","Leeuwarderadeel","Friesland","058",53.266452,5.745992,"Postbus"
4123,9051,"Stiens","","Leeuwarderadeel","Friesland","058",53.2643997,5.752343,"Adres"
4124,9053,"Feinsum","Finkum","Leeuwarderadeel","Friesland","058",53.2782673,5.7549925,"Adres"
4125,9054,"Hijum","","Leeuwarderadeel","Friesland","0518",53.2905323,5.7665838,"Adres"
4126,9055,"Britsum","","Leeuwarderadeel","Friesland","058",53.2531453,5.7855529,"Adres"
4127,9056,"Koarnjum","Cornjum","Leeuwarderadeel","Friesland","058",53.2437894,5.7807181,"Adres"
4128,9057,"Jelsum","","Leeuwarderadeel","Friesland","058",53.2346703,5.7830762,"Adres"
4129,9061,"Gytsjerk","GIEKERK","Tytsjerksteradiel","Friesland","058",53.2410241,5.8907254,"Adres"
4130,9062,"Oentsjerk","OENKERK","Tytsjerksteradiel","Friesland","058",53.2533813,5.8987505,"Adres + Postbus"
4131,9063,"Mûnein","Molenend;Munein","Tytsjerksteradiel","Friesland","058",53.25164,5.91874,"Adres"
4132,9064,"Aldtsjerk","Oudkerk","Tytsjerksteradiel","Friesland","058",53.2643034,5.8891236,"Adres"
4133,9067,"Readtsjerk","Roodkerk","Dantumadiel","Friesland","058",53.2600828,5.9218173,"Adres"
4134,9071,"Alde Leie","OUDE LEYE;Oude Leije","Leeuwarderadeel","Friesland","0518",53.2880323,5.7349336,"Adres"
4135,9072,"Alde Leie","OUDE LEYE;Oude Leije","Leeuwarderadeel","Friesland","0518",53.2927064,5.7677418,"Adres"
4136,9073,"Marrum","","Ferwerderadiel","Friesland","0518",53.322673,5.8018778,"Adres + Postbus"
4137,9074,"Hallum","","Ferwerderadiel","Friesland","0518",53.3051209,5.784383,"Adres + Postbus"
4138,9075,"Westhoek","","het Bildt","Friesland","0518",53.2760097,5.5607068,"Adres"
4139,9076,"Sint Annaparochie","ST ANNAPAROCHIE","het Bildt","Friesland","0518",53.2764463,5.6570979,"Adres + Postbus"
4140,9077,"Vrouwenparochie","","het Bildt","Friesland","0518",53.2800146,5.7030451,"Adres"
4141,9078,"Oude Bildtzijl","OUDE BILDTZYL","het Bildt","Friesland","0518",53.3136219,5.708998,"Adres"
4142,9079,"Sint Jacobiparochie","ST JACOBIPAROCHIE","het Bildt","Friesland","0518",53.2728486,5.6087388,"Adres"
4143,9081,"Lekkum","","Leeuwarden","Friesland","058",53.2256277,5.8203814,"Adres"
4144,9082,"Miedum","","Leeuwarden","Friesland","058",53.2354527,5.8388712,"Adres"
4145,9083,"Snakkerburen","","Leeuwarden","Friesland","058",53.220113,5.8096366,"Adres"
4146,9084,"Goutum","","Leeuwarden","Friesland","058",53.17842,5.8069262,"Adres"
4147,9085,"Teerns","","Leeuwarden","Friesland","058",53.1808429,5.8342596,"Adres"
4148,9086,"Hempens","","Leeuwarden","Friesland","058",53.178766,5.8378606,"Adres"
4149,9087,"Swichum","","Leeuwarden","Friesland","058",53.1539551,5.8186478,"Adres"
4150,9088,"Wirdum","","Leeuwarden","Friesland","058",53.1500314,5.8050965,"Adres"
4151,9089,"Wytgaard","","Leeuwarden","Friesland","058",53.140833,5.783889,"Adres"
4152,9091,"Wyns","","Tytsjerksteradiel","Friesland","058",53.2514265,5.8323263,"Adres"
4153,9100,"Dokkum","","Dongeradeel","Friesland","0519",53.3109748,5.9948827,"Postbus"
4154,9101,"Dokkum","","Dongeradeel","Friesland","0519",53.3236546,6.0005254,"Adres"
4155,9102,"Dokkum","","Dongeradeel","Friesland","0519",53.3334601,5.9939349,"Adres"
4156,9103,"Dokkum","","Dongeradeel","Friesland","0519",53.3132949,5.9912638,"Adres"
4157,9104,"Damwâld","Damwoude","Dantumadiel","Friesland","0511",53.283333,6,"Adres + Postbus"
4158,9105,"Rinsumageast","Rinsumageest","Dantumadiel","Friesland","0511",53.2973163,5.9498906,"Adres"
4159,9106,"Sibrandahûs","SYBRANDAHUIS;Sijbrandahuis","Dantumadiel","Friesland","0519",53.316667,5.966667,"Adres"
4160,9107,"Jannum","JANUM","Ferwerderadiel","Friesland","0519",53.3124887,5.9027227,"Adres"
4161,9108,"Broeksterwâld","Broeksterwoude","Dantumadiel","Friesland","0511",53.266667,6,"Adres"
4162,9109,"De Falom","De Valom","Dantumadiel","Friesland","0511",53.2634435,6.0077314,"Adres"
4163,9111,"Burdaard","BIRDAARD","Ferwerderadiel","Friesland","0519",53.2977219,5.8692403,"Adres"
4164,9112,"Burdaard","BIRDAARD","Ferwerderadiel","Friesland","0519",53.2913473,5.8887818,"Adres"
4165,9113,"Wâlterswâld","Wouterswoude","Dantumadiel","Friesland","0511",53.3,6.033333,"Adres"
4166,9114,"Driezum","Driesum","Dantumadiel","Friesland","0511",53.2968837,6.045633,"Adres"
4167,9121,"Aalsum","AALZUM","Dongeradeel","Friesland","0519",53.3378209,6.0033683,"Adres"
4168,9122,"Wetsens","WETZENS","Dongeradeel","Friesland","0519",53.3474779,6.0332484,"Adres"
4169,9123,"Metslawier","","Dongeradeel","Friesland","0519",53.3606625,6.0665857,"Adres"
4170,9124,"Jouswier","","Dongeradeel","Friesland","0519",53.3499847,6.073475,"Adres"
4171,9125,"Oostrum","","Dongeradeel","Friesland","0519",53.3316767,6.0616104,"Adres"
4172,9131,"Ee","","Dongeradeel","Friesland","0519",53.3304259,6.1008417,"Adres"
4173,9132,"Engwierum","","Dongeradeel","Friesland","0511",53.3199914,6.1366541,"Adres"
4174,9133,"Anjum","","Dongeradeel","Friesland","0519",53.3743702,6.1266778,"Adres + Postbus"
4175,9134,"Lioessens","","Dongeradeel","Friesland","0519",53.3805168,6.0890796,"Adres"
4176,9135,"Morra","","Dongeradeel","Friesland","0519",53.3719241,6.0879929,"Adres"
4177,9136,"Paesens","","Dongeradeel","Friesland","0519",53.4015212,6.0849873,"Adres"
4178,9137,"Oosternijkerk","OOSTERNYKERK","Dongeradeel","Friesland","0519",53.3791579,6.0535304,"Adres"
4179,9138,"Niawier","","Dongeradeel","Friesland","0519",53.3636696,6.0477812,"Adres"
4180,9141,"Wierum","","Dongeradeel","Friesland","0519",53.4013718,6.0159007,"Adres"
4181,9142,"Moddergat","","Dongeradeel","Friesland","0519",53.4030752,6.0819604,"Adres"
4182,9143,"Nes","","Dongeradeel","Friesland","0566",53.396617,6.0480619,"Adres"
4183,9144,"Hantumhuizen","","Dongeradeel","Friesland","0519",53.3723979,5.9977785,"Adres"
4184,9145,"Ternaard","","Dongeradeel","Friesland","0519",53.3807711,5.965258,"Adres"
4185,9146,"Hantumeruitburen","","Dongeradeel","Friesland","0519",53.3599912,6.0026793,"Adres"
4186,9147,"Hantum","","Dongeradeel","Friesland","0519",53.3625326,5.9649229,"Adres"
4187,9148,"Hiaure","","Dongeradeel","Friesland","0519",53.3472454,5.9730214,"Adres"
4188,9151,"Holwerd","","Dongeradeel","Friesland","0519",53.3683775,5.9005378,"Adres"
4189,9152,"Waaxens","","Dongeradeel","Friesland","0519",53.3563815,5.9213459,"Adres"
4190,9153,"Brantgum","","Dongeradeel","Friesland","0519",53.3521088,5.9301891,"Adres"
4191,9154,"Foudgum","","Dongeradeel","Friesland","0519",53.3451929,5.9416273,"Adres"
4192,9155,"Raard","","Dongeradeel","Friesland","0519",53.3255822,5.9445867,"Adres"
4193,9156,"Bornwird","","Dongeradeel","Friesland","0519",53.3340004,5.9544077,"Adres"
4194,9160,"Hollum","","Ameland","Friesland","0519",53.4410245,5.6359584,"Postbus"
4195,9161,"Hollum","","Ameland","Friesland","0519",53.4393987,5.639648,"Adres"
4196,9162,"Ballum","","Ameland","Friesland","0519",53.4440723,5.6860721,"Adres"
4197,9163,"Nes","NES AMELAND","Ameland","Friesland","0519",53.4463849,5.7761027,"Adres + Postbus"
4198,9164,"Buren","","Ameland","Friesland","0519",53.4474957,5.7998015,"Adres"
4199,9166,"Schiermonnikoog","","Schiermonnikoog","Friesland","0519",53.4785962,6.1560311,"Adres + Postbus"
4200,9171,"Blije","Blija","Ferwerderadiel","Friesland","0519",53.3523013,5.8615714,"Adres"
4201,9172,"Ferwert","FERWERD","Ferwerderadiel","Friesland","0518",53.3377628,5.824424,"Adres + Postbus"
4202,9173,"Hegebeintum","HOGEBEINTUM","Ferwerderadiel","Friesland","0518",53.3368943,5.8503137,"Adres"
4203,9174,"Ginnum","GENUM","Ferwerderadiel","Friesland","0519",53.3225979,5.8745555,"Adres"
4204,9175,"Reitsum","","Ferwerderadiel","Friesland","0519",53.3210197,5.8912098,"Adres"
4205,9176,"Lichtaard","","Ferwerderadiel","Friesland","0519",53.3258678,5.9131033,"Adres"
4206,9177,"Jislum","","Ferwerderadiel","Friesland","0519",53.3124833,5.878267,"Adres"
4207,9178,"Wânswert","WANSWERD","Ferwerderadiel","Friesland","0519",53.3,5.85,"Adres"
4208,9200,"Drachten","","Smallingerland","Friesland","0512",53.119202,6.1297,"Postbus"
4209,9201,"Drachten","","Smallingerland","Friesland","0512",53.1135028,6.0935752,"Adres"
4210,9202,"Drachten","","Smallingerland","Friesland","0512",53.1067525,6.1198953,"Adres"
4211,9203,"Drachten","","Smallingerland","Friesland","0512",53.0999836,6.0940459,"Adres"
4212,9204,"Drachten","","Smallingerland","Friesland","0512",53.0985458,6.0694,"Adres"
4213,9205,"Drachten","","Smallingerland","Friesland","0512",53.0894696,6.0621808,"Adres"
4214,9206,"Drachten","","Smallingerland","Friesland","0512",53.1120647,6.0689186,"Adres"
4215,9207,"Drachten","","Smallingerland","Friesland","0512",53.1241789,6.0959499,"Adres"
4216,9211,"Kortehemmen","","Smallingerland","Friesland","0512",53.0837231,6.0683656,"Adres"
4217,9212,"Boornbergum","","Smallingerland","Friesland","0512",53.0824994,6.0439752,"Adres"
4218,9213,"De Wilgen","","Smallingerland","Friesland","0512",53.0995009,6.034125,"Adres"
4219,9214,"Smalle Ee","","Smallingerland","Friesland","0512",53.1036621,6.0183321,"Adres"
4220,9215,"De Veenhoop","","Smallingerland","Friesland","0512",53.0980115,5.9500655,"Adres"
4221,9216,"Oudega","Oudega (Smallingerland);Aldegea","Smallingerland","Friesland","0512",53.1255486,5.9969873,"Adres + Postbus"
4222,9217,"Nijega","NYEGA","Smallingerland","Friesland","0512",53.1406092,6.0262654,"Adres"
4223,9218,"Opeinde","","Smallingerland","Friesland","0512",53.1347884,6.0555258,"Adres"
4224,9219,"De Tike","","Smallingerland","Friesland","0512",53.149723,6.0375953,"Adres"
4225,9221,"Rottevalle","","Smallingerland","Friesland","0512",53.1460571,6.1052008,"Adres"
4226,9222,"Drachtstercompagnie","DRACHTSTERCOMPAGN","Smallingerland","Friesland","0512",53.1340722,6.1399365,"Adres"
4227,9223,"Houtigehage","","Smallingerland","Friesland","0512",53.1532187,6.143244,"Adres"
4228,9230,"Surhuisterveen","","Achtkarspelen","Friesland","0512",53.1827153,6.1666215,"Postbus"
4229,9231,"Surhuisterveen","","Achtkarspelen","Friesland","0512",53.1872937,6.1643051,"Adres"
4230,9233,"Boelenslaan","","Achtkarspelen","Friesland","0512",53.1615492,6.1460059,"Adres + Postbus"
4231,9240,"Wijnjewoude","WYNJEWOUDE","Opsterland","Friesland","0516",53.0386219,6.2175855,"Postbus"
4232,9241,"Wijnjewoude","WYNJEWOUDE","Opsterland","Friesland","0516",53.0567668,6.2026623,"Adres"
4233,9243,"Bakkeveen","","Opsterland","Friesland","0516",53.079226,6.2583855,"Adres + Postbus"
4234,9244,"Beetsterzwaag","","Opsterland","Friesland","0512",53.0594184,6.0782764,"Adres + Postbus"
4235,9245,"Nij Beets","NY BEETS","Opsterland","Friesland","0512",53.0702908,6.0032155,"Adres"
4236,9246,"Olterterp","","Opsterland","Friesland","0512",53.0665481,6.1006335,"Adres"
4237,9247,"Ureterp","","Opsterland","Friesland","0512",53.0956086,6.1684547,"Adres + Postbus"
4238,9248,"Siegerswoude","","Opsterland","Friesland","0512",53.0926189,6.2174536,"Adres"
4239,9249,"Frieschepalen","","Opsterland","Friesland","0512",53.1096648,6.2058479,"Adres"
4240,9250,"Burgum","BERGUM","Tytsjerksteradiel","Friesland","0511",53.20378,6.00045,"Postbus"
4241,9251,"Burgum","BERGUM","Tytsjerksteradiel","Friesland","0511",53.1936901,5.9913642,"Adres"
4242,9254,"Hurdegaryp","HARDEGARYP","Tytsjerksteradiel","Friesland","0511",53.21487,5.941003,"Adres + Postbus"
4243,9255,"Tytsjerk","TIETJERK","Tytsjerksteradiel","Friesland","0511",53.2143699,5.9117022,"Adres"
4244,9256,"Ryptsjerk","","Tytsjerksteradiel","Friesland","0511",53.2244179,5.9159708,"Adres"
4245,9257,"Noardburgum","NOORDBERGUM","Tytsjerksteradiel","Friesland","0511",53.2252228,6.0034093,"Adres"
4246,9258,"Jistrum","","Tytsjerksteradiel","Friesland","0512",53.2120483,6.0668986,"Adres"
4247,9260,"Eastermar","Oostermeer","Tytsjerksteradiel","Friesland","0512",53.174894,6.059576,"Postbus"
4248,9261,"Eastermar","Oostermeer","Tytsjerksteradiel","Friesland","0512",53.1768959,6.0572678,"Adres"
4249,9262,"Sumar","","Tytsjerksteradiel","Friesland","0511",53.1776214,6.0024829,"Adres"
4250,9263,"Garyp","","Tytsjerksteradiel","Friesland","0511",53.1673127,5.9703906,"Adres"
4251,9264,"Earnewâld","Eernewoude","Tytsjerksteradiel","Friesland","0511",53.13121,5.94211,"Adres"
4252,9265,"Suwâld","Suwald;Suawoude","Tytsjerksteradiel","Friesland","0511",53.18065,5.9228,"Adres"
4253,9269,"Feanwâlden","Veenwouden","Dantumadiel","Friesland","0511",53.233333,6,"Adres + Postbus"
4254,9270,"De Westereen","Zwaagwesteinde","Dantumadiel","Friesland","0511",53.2538563,6.0388937,"Postbus"
4255,9271,"De Westereen","Zwaagwesteinde","Dantumadiel","Friesland","0511",53.255278,6.035556,"Adres"
4256,9280,"Harkema","","Achtkarspelen","Friesland","0512",53.1896377,6.1321923,"Postbus"
4257,9281,"Harkema","","Achtkarspelen","Friesland","0512",53.1848919,6.1379033,"Adres"
4258,9283,"Surhuizum","","Achtkarspelen","Friesland","0512",53.2048729,6.1790038,"Adres"
4259,9284,"Augustinusga","","Achtkarspelen","Friesland","0512",53.2182273,6.1608938,"Adres"
4260,9285,"Buitenpost","","Achtkarspelen","Friesland","0511",53.2524947,6.1503754,"Adres + Postbus"
4261,9286,"Twijzel","TWYZEL","Achtkarspelen","Friesland","0511",53.233302,6.0906307,"Adres"
4262,9287,"Twijzelerheide","TWYZELERHEIDE","Achtkarspelen","Friesland","0511",53.2409366,6.0436067,"Adres"
4263,9288,"Kootstertille","","Achtkarspelen","Friesland","0512",53.2118299,6.0922821,"Adres + Postbus"
4264,9289,"Drogeham","","Achtkarspelen","Friesland","0512",53.201959,6.1111271,"Adres + Postbus"
4265,9290,"Kollum","","Kollumerland en Nieuwkruisland","Friesland","0511",53.27954,6.151259,"Postbus"
4266,9291,"Kollum","","Kollumerland en Nieuwkruisland","Friesland","0511",53.2801424,6.1477459,"Adres"
4267,9292,"Augsbuurt","","Kollumerland en Nieuwkruisland","Friesland","0511",53.266667,6.163889,"Adres"
4268,9293,"Kollumerpomp","","Kollumerland en Nieuwkruisland","Friesland","0511",53.3040887,6.1902579,"Adres"
4269,9294,"Oudwoude","","Kollumerland en Nieuwkruisland","Friesland","0511",53.2833333,6.1166667,"Adres"
4270,9295,"Westergeest","","Kollumerland en Nieuwkruisland","Friesland","0511",53.2908134,6.0847402,"Adres"
4271,9296,"Triemen","","Kollumerland en Nieuwkruisland","Friesland","0511",53.2745312,6.0939959,"Adres"
4272,9297,"Veenklooster","","Kollumerland en Nieuwkruisland","Friesland","0511",53.2633242,6.1034188,"Adres"
4273,9298,"Kollumerzwaag","","Kollumerland en Nieuwkruisland","Friesland","0511",53.2624507,6.0760993,"Adres + Postbus"
4274,9299,"Zwagerbosch","","Kollumerland en Nieuwkruisland","Friesland","0511",53.246504,6.0467823,"Adres"
4275,9300,"Roden","","Noordenveld","Drenthe","050",53.1458376,6.4557934,"Postbus"
4276,9301,"Roden","","Noordenveld","Drenthe","050",53.1358984,6.4371719,"Adres"
4277,9302,"Roden","","Noordenveld","Drenthe","050",53.1338568,6.3999433,"Adres"
4278,9304,"Lieveren","","Noordenveld","Drenthe","050",53.1152374,6.4535439,"Adres"
4279,9305,"Roderesch","","Noordenveld","Drenthe","050",53.1159237,6.4255404,"Adres"
4280,9306,"Alteveer","","Noordenveld","Drenthe","050",53.1111584,6.4330578,"Adres"
4281,9307,"Steenbergen","","Noordenveld","Drenthe","0592",53.099072,6.4080118,"Adres"
4282,9311,"Nieuw-Roden","NIEUW RODEN","Noordenveld","Drenthe","050",53.1282095,6.3793879,"Adres"
4283,9312,"Nietap","","Noordenveld","Drenthe","0594",53.1587848,6.4008223,"Adres"
4284,9313,"Leutingewolde","","Noordenveld","Drenthe","050",53.1571216,6.4302357,"Adres"
4285,9314,"Foxwolde","","Noordenveld","Drenthe","050",53.1522318,6.450822,"Adres"
4286,9315,"Roderwolde","","Noordenveld","Drenthe","050",53.1685593,6.469976,"Adres"
4287,9320,"Peize","","Noordenveld","Drenthe","050",53.1455424,6.5021714,"Postbus"
4288,9321,"Peize","","Noordenveld","Drenthe","050",53.1476207,6.4955655,"Adres"
4289,9330,"Norg","","Noordenveld","Drenthe","0592",53.0655812,6.4610648,"Postbus"
